scaffold	start	end	mid	sites	lnL
chr_W	91624	94094	92512	25	-137.41052
chr_W	94134	95935	95269	25	-144.79018
chr_W	95954	96186	96083	25	NA
chr_W	96224	96509	96403	25	NA
chr_W	96527	96833	96679	25	-89.88450
chr_W	96836	97188	97024	25	NA
chr_W	97191	98254	97581	25	-142.98388
chr_W	98263	98984	98805	25	-104.10358
chr_W	98996	99192	99097	25	NA
chr_W	99197	99499	99341	25	-96.08808
chr_W	99518	102023	99995	25	-163.39902
chr_W	102223	126252	121813	25	-163.68375
chr_W	126320	126551	126413	25	-92.73840
chr_W	126566	126902	126678	25	NA
chr_W	126925	128204	127394	25	-111.22178
chr_W	128216	128599	128415	25	-83.61052
chr_W	128616	128940	128800	25	-108.42020
chr_W	128967	129239	129125	25	-115.38287
chr_W	129245	129583	129422	25	-91.00636
chr_W	129593	129880	129735	25	-79.00571
chr_W	129889	130194	130020	25	-82.27485
chr_W	130198	130602	130395	25	-104.63267
chr_W	130604	131205	130927	25	-93.34055
chr_W	131246	131748	131478	25	-98.54414
chr_W	131756	132427	132133	25	-88.45942
chr_W	132444	132726	132588	25	-83.19822
chr_W	132756	133099	132944	25	NA
chr_W	133123	133655	133316	25	-93.74374
chr_W	133670	134031	133839	25	-102.55847
chr_W	134038	134321	134184	25	-91.36185
chr_W	134360	134671	134506	25	-86.33900
chr_W	134673	134874	134747	25	NA
chr_W	134876	135345	135104	25	-97.29769
chr_W	135381	135681	135497	25	-85.74121
chr_W	135684	136007	135821	25	-98.40703
chr_W	136039	136428	136221	25	-92.50549
chr_W	136429	136705	136584	25	NA
chr_W	136725	137051	136892	25	-107.15300
chr_W	137052	137965	137313	25	-113.40050
chr_W	138092	141091	139942	25	NA
chr_W	141092	143579	142238	25	NA
chr_W	143599	143956	143763	25	-85.72894
chr_W	143980	144121	144044	25	NA
chr_W	144122	144355	144232	25	-92.38940
chr_W	144365	144942	144545	25	-121.36386
chr_W	144948	146286	145606	25	-149.45246
chr_W	146296	146719	146490	25	-95.01953
chr_W	146738	147340	146991	25	NA
chr_W	147353	147692	147559	25	-100.49372
chr_W	147694	147972	147829	25	NA
chr_W	147976	148214	148098	25	NA
chr_W	148234	148512	148366	25	NA
chr_W	148514	148937	148705	25	-85.42345
chr_W	148940	149290	149080	25	-99.66040
chr_W	149348	149607	149477	25	NA
chr_W	149620	153261	151915	25	-123.86703
chr_W	153284	153921	153765	25	NA
chr_W	153926	154269	154082	25	-91.63433
chr_W	154275	154622	154449	25	-101.63964
chr_W	154635	154973	154844	25	NA
chr_W	154990	155261	155129	25	NA
chr_W	155285	155502	155426	25	NA
chr_W	155511	156966	155881	25	-162.46578
chr_W	156987	157356	157232	25	NA
chr_W	157357	157632	157499	25	-87.55798
chr_W	157642	158005	157880	25	-100.19209
chr_W	158009	158161	158093	25	-92.18475
chr_W	158162	158638	158424	25	-102.80036
chr_W	158646	159115	158865	25	NA
chr_W	159127	159400	159258	25	-89.77874
chr_W	159401	159795	159590	25	NA
chr_W	159828	160436	160120	25	-81.54251
chr_W	160445	161196	160825	25	NA
chr_W	161223	161796	161617	25	-84.16339
chr_W	161810	162227	162043	25	-89.03919
chr_W	162240	162903	162566	25	-95.74045
chr_W	162916	163566	163295	25	-86.46124
chr_W	163568	164208	163873	25	NA
chr_W	164229	165985	165029	25	NA
chr_W	166047	167511	166880	25	NA
chr_W	167579	169155	168416	25	NA
chr_W	169221	170560	169848	25	NA
chr_W	170813	172805	172346	25	NA
chr_W	172816	173265	173039	25	NA
chr_W	173274	173797	173517	25	NA
chr_W	173810	174449	174134	25	NA
chr_W	174456	175069	174749	25	NA
chr_W	175105	175592	175375	25	NA
chr_W	175637	176058	175831	25	NA
chr_W	176084	176524	176296	25	NA
chr_W	176525	177027	176736	25	NA
chr_W	177029	177462	177278	25	NA
chr_W	177464	178161	177765	25	NA
chr_W	178209	178875	178477	25	NA
chr_W	178881	180454	179931	25	NA
chr_W	180497	181757	181384	25	NA
chr_W	181798	183390	182688	25	-163.57891
chr_W	183406	183913	183677	25	-100.45060
chr_W	183914	185022	184240	25	-115.80802
chr_W	185197	191014	188056	25	-147.62301
chr_W	191022	191315	191160	25	NA
chr_W	191319	191650	191495	25	NA
chr_W	191661	192275	191930	25	-96.43200
chr_W	192276	192576	192440	25	NA
chr_W	192582	192856	192720	25	-76.72830
chr_W	192862	193000	192932	25	-97.89084
chr_W	193031	193656	193295	25	-107.52020
chr_W	193668	193938	193801	25	-91.32552
chr_W	193939	194247	194072	25	-95.26070
chr_W	194255	194715	194465	25	-83.50668
chr_W	194730	195086	194918	25	-85.11104
chr_W	195087	195441	195248	25	-85.52551
chr_W	195445	195703	195554	25	NA
chr_W	195705	195924	195788	25	NA
chr_W	195958	196525	196232	25	-98.82337
chr_W	196526	196862	196710	25	-93.93221
chr_W	196890	197055	196975	25	NA
chr_W	197110	197324	197224	25	NA
chr_W	197325	199085	198174	25	-158.71750
chr_W	199088	199270	199180	25	-99.04087
chr_W	199277	199503	199374	25	-93.89551
chr_W	199510	199977	199746	25	-87.83006
chr_W	200015	201209	200730	25	-105.00532
chr_W	201227	202563	201494	25	-82.29006
chr_W	202564	203320	203103	25	-97.10129
chr_W	203323	204147	203830	25	-92.59526
chr_W	204361	208694	206616	25	NA
chr_W	209005	210503	210255	25	NA
chr_W	210507	211667	210784	25	NA
chr_W	211989	213181	212833	25	-170.41674
chr_W	213184	215277	214720	25	-115.92094
chr_W	215475	215748	215607	25	-91.58825
chr_W	215752	216396	215985	25	-91.14574
chr_W	216413	219286	218475	25	-97.37379
chr_W	219474	219929	219758	25	-105.31171
chr_W	219933	220307	220107	25	-96.68029
chr_W	220328	220694	220502	25	NA
chr_W	220705	221001	220838	25	NA
chr_W	221005	221426	221223	25	-101.44156
chr_W	221463	222991	222220	25	NA
chr_W	223192	229435	227811	25	NA
chr_W	229475	231075	230041	25	NA
chr_W	231085	256773	243534	25	-125.04849
chr_W	256776	257173	256938	25	NA
chr_W	257917	262644	261176	25	NA
chr_W	262656	289987	268497	25	-221.32002
chr_W	289995	291139	290485	25	-104.91091
chr_W	291142	292966	292162	25	-89.03202
chr_W	292976	293327	293137	25	-99.11285
chr_W	293328	294239	293664	25	-101.91701
chr_W	294247	294445	294332	25	NA
chr_W	294446	294660	294564	25	NA
chr_W	294662	294934	294810	25	NA
chr_W	294938	295112	295014	25	NA
chr_W	295118	295351	295228	25	-94.77496
chr_W	295359	295690	295528	25	NA
chr_W	295691	296072	295854	25	-91.31431
chr_W	296101	296539	296362	25	NA
chr_W	296543	309571	304599	25	-126.63417
chr_W	309586	309801	309687	25	-85.77847
chr_W	309806	310073	309950	25	NA
chr_W	310078	311161	310491	25	-151.98552
chr_W	311186	312168	311842	25	NA
chr_W	312178	313988	312882	25	NA
chr_W	314038	315918	314847	25	NA
chr_W	315972	317409	316705	25	NA
chr_W	317420	318868	318332	25	NA
chr_W	318877	320216	319529	25	NA
chr_W	320721	323010	321971	25	NA
chr_W	323075	324800	323831	25	NA
chr_W	325164	327422	326593	25	NA
chr_W	327447	329168	328373	25	NA
chr_W	329192	330513	329707	25	NA
chr_W	330614	333899	332342	25	NA
chr_W	333938	335600	335012	25	NA
chr_W	335609	335926	335756	25	-88.29830
chr_W	335929	336228	336073	25	-94.47293
chr_W	336230	336496	336343	25	NA
chr_W	336502	336936	336732	25	NA
chr_W	336944	337242	337086	25	NA
chr_W	337245	337782	337455	25	NA
chr_W	337974	338319	338134	25	NA
chr_W	338325	338852	338598	25	NA
chr_W	338855	339190	338991	25	NA
chr_W	339191	339564	339335	25	-107.87640
chr_W	339565	339749	339653	25	NA
chr_W	339758	339991	339863	25	-88.74397
chr_W	339994	341423	340602	25	-81.90491
chr_W	341425	341953	341695	25	-93.42527
chr_W	341954	344772	342953	25	-163.57613
chr_W	344780	346804	345658	25	NA
chr_W	346828	348709	347951	25	-144.70762
chr_W	348717	349055	348864	25	-88.33478
chr_W	349056	349303	349173	25	NA
chr_W	349308	349932	349602	25	-108.80114
chr_W	349933	350394	350139	25	-104.99148
chr_W	350418	350814	350600	25	-90.74234
chr_W	350820	351055	350938	25	-84.30046
chr_W	351058	351638	351409	25	-102.11003
chr_W	351645	352173	351975	25	NA
chr_W	352174	352451	352326	25	NA
chr_W	352452	354469	353174	25	-127.28493
chr_W	354480	359310	357465	25	NA
chr_W	359325	360673	359800	25	NA
chr_W	360696	362974	361841	25	NA
chr_W	363015	364905	364230	25	-126.19396
chr_W	364909	365105	365014	25	NA
chr_W	365116	365345	365239	25	NA
chr_W	365352	365686	365533	25	NA
chr_W	365706	372907	368431	25	-144.60139
chr_W	372932	374215	373642	25	NA
chr_W	374259	376003	374857	25	NA
chr_W	376072	380831	377331	25	NA
chr_W	381061	391124	384380	25	NA
chr_W	391154	392043	391527	25	NA
chr_W	392209	393353	392540	25	NA
chr_W	393461	395237	394283	25	NA
chr_W	395513	397328	396567	25	NA
chr_W	397394	407265	400836	25	NA
chr_W	407342	407939	407666	25	NA
chr_W	407941	414559	411728	25	NA
chr_W	414591	418484	416621	25	-121.62876
chr_W	418491	418720	418630	25	NA
chr_W	418784	421989	420042	25	-131.52778
chr_W	422041	432697	427300	25	NA
chr_W	432771	440378	438289	25	NA
chr_W	440406	442858	441770	25	NA
chr_W	442914	451753	450270	25	NA
chr_W	451772	454756	453754	25	-135.20223
chr_W	454782	455418	455160	25	-107.62156
chr_W	455427	456037	455734	25	-241.63226
chr_W	456280	456861	456615	25	-81.61983
chr_W	456862	457153	457015	25	-91.60661
chr_W	457169	457625	457431	25	-160.27393
chr_W	457626	458431	458025	25	-177.73342
chr_W	458435	459240	458837	25	-82.83318
chr_W	459241	460031	459570	25	NA
chr_W	460043	461024	460629	25	NA
chr_W	461057	464235	462991	25	NA
chr_W	464450	468930	468158	25	-170.39828
chr_W	468932	469693	469228	25	-100.78540
chr_W	469938	473444	472270	25	NA
chr_W	474157	477430	475865	25	NA
chr_W	477435	478477	477910	25	NA
chr_W	478483	479894	479212	25	NA
chr_W	479929	480800	480526	25	NA
chr_W	480813	481084	480941	25	NA
chr_W	481096	482896	481989	25	-122.15341
chr_W	482900	485284	484451	25	NA
chr_W	485291	488195	486904	25	NA
chr_W	488262	491128	489770	25	NA
chr_W	491169	492937	492232	25	NA
chr_W	492940	500585	497837	25	NA
chr_W	500591	501788	501118	25	NA
chr_W	501789	503470	502849	25	NA
chr_W	503487	519341	507966	25	-171.80728
chr_W	519350	519776	519610	25	-114.78084
chr_W	519783	519933	519888	25	NA
chr_W	519935	520067	520010	25	-87.40894
chr_W	520072	520210	520154	25	NA
chr_W	520213	520393	520305	25	-96.93083
chr_W	520400	520542	520472	25	NA
chr_W	520543	520679	520614	25	NA
chr_W	520682	520809	520725	25	NA
chr_W	520813	520930	520869	25	NA
chr_W	520934	521130	521022	25	NA
chr_W	521141	521367	521231	25	NA
chr_W	521373	522136	521717	25	-166.82750
chr_W	522150	524131	522823	25	NA
chr_W	524159	525525	524734	25	-163.48038
chr_W	525594	526285	525917	25	-112.44838
chr_W	526292	526544	526394	25	NA
chr_W	526568	526893	526735	25	NA
chr_W	526899	527309	527133	25	-97.98512
chr_W	527312	527497	527414	25	NA
chr_W	527511	527823	527671	25	-112.60053
chr_W	527825	528832	528240	25	-94.80710
chr_W	528880	529406	529189	25	-100.97073
chr_W	529413	530307	529618	25	-123.42321
chr_W	530579	532197	531781	25	-150.40967
chr_W	532198	532644	532402	25	-133.67227
chr_W	532646	532885	532773	25	NA
chr_W	532894	533299	533051	25	-142.86717
chr_W	533335	535790	534628	25	-130.50213
chr_W	535796	538157	537255	25	-127.36450
chr_W	538173	538674	538419	25	NA
chr_W	538675	543705	541271	25	-161.59596
chr_W	543763	547506	545584	25	NA
chr_W	547617	550945	549263	25	NA
chr_W	550966	553655	552530	25	NA
chr_W	553772	558223	556303	25	NA
chr_W	558309	565274	562294	25	NA
chr_W	565286	568031	566548	25	NA
chr_W	568518	570142	569320	25	NA
chr_W	570212	571210	571001	25	-112.67068
chr_W	571229	571468	571335	25	-88.09535
chr_W	571522	571774	571639	25	NA
chr_W	571783	572057	571916	25	-102.12229
chr_W	572065	572630	572311	25	-118.33861
chr_W	572697	573001	572849	25	NA
chr_W	573009	573287	573166	25	-87.71225
chr_W	573302	573704	573559	25	-99.06341
chr_W	573713	574072	573915	25	-92.99184
chr_W	574076	574450	574282	25	-103.71625
chr_W	574466	574729	574624	25	NA
chr_W	574733	575017	574883	25	-96.94077
chr_W	575034	577090	575558	25	-126.00894
chr_W	577114	577695	577352	25	-116.65227
chr_W	577710	578227	577927	25	NA
chr_W	578233	578678	578482	25	-79.07070
chr_W	578680	578991	578840	25	-101.32734
chr_W	578994	579251	579110	25	-82.92094
chr_W	579252	579929	579601	25	-113.96119
chr_W	579937	581355	580172	25	-94.92158
chr_W	581491	581849	581671	25	-101.32452
chr_W	581862	588795	584802	25	-118.58695
chr_W	588837	594405	589272	25	NA
chr_W	594514	596118	595398	25	NA
chr_W	596230	597848	596831	25	NA
chr_W	597882	607129	603986	25	NA
chr_W	607133	608367	607854	25	NA
chr_W	608405	609398	609033	25	NA
chr_W	609400	610731	609742	25	NA
chr_W	610796	611296	611102	25	NA
chr_W	611304	615204	613756	25	NA
chr_W	623507	626213	624535	25	NA
chr_W	626384	657759	655039	25	-107.68073
chr_W	657774	696570	675871	25	NA
chr_W	696571	697385	697027	25	NA
chr_W	697387	699054	698484	25	-146.17681
chr_W	699075	699546	699292	25	NA
chr_W	699554	700983	700235	25	-183.96372
chr_W	701004	701655	701388	25	NA
chr_W	701758	703621	702639	25	-144.49981
chr_W	703630	703921	703782	25	NA
chr_W	703928	704141	704042	25	-81.35175
chr_W	704161	704379	704278	25	NA
chr_W	704384	704668	704531	25	-86.99790
chr_W	704672	705353	704990	25	-110.87770
chr_W	705382	705824	705578	25	-85.12744
chr_W	705830	706380	706031	25	-99.38448
chr_W	706385	706791	706573	25	-104.37486
chr_W	706798	707173	706965	25	NA
chr_W	707183	707512	707361	25	-112.92283
chr_W	707518	709412	708456	25	-166.23547
chr_W	709466	714903	713687	25	NA
chr_W	715044	716137	715687	25	NA
chr_W	716150	716816	716559	25	NA
chr_W	716929	717315	717148	25	NA
chr_W	717379	717798	717633	25	NA
chr_W	717799	721769	718260	25	NA
chr_W	721809	723049	722521	25	NA
chr_W	723057	723362	723179	25	NA
chr_W	723378	724061	723711	25	NA
chr_W	724071	724544	724354	25	NA
chr_W	724631	725161	724859	25	NA
chr_W	725206	726625	725910	25	NA
chr_W	726626	727219	726852	25	NA
chr_W	727562	729833	728782	25	NA
chr_W	729876	737959	731349	25	NA
chr_W	737961	738227	738098	25	-89.93456
chr_W	738257	739790	738898	25	-99.67848
chr_W	739791	740167	739945	25	NA
chr_W	740186	741319	740845	25	-106.89933
chr_W	741341	741836	741580	25	-97.39659
chr_W	741856	742478	742108	25	NA
chr_W	742503	744072	743296	25	-93.83583
chr_W	744302	744746	744555	25	-88.56165
chr_W	744752	745101	744920	25	-107.03895
chr_W	745108	746816	746203	25	-93.16951
chr_W	746923	747657	747452	25	NA
chr_W	747665	750772	748595	25	-116.37328
chr_W	750782	751756	751210	25	-94.14006
chr_W	751769	752215	751994	25	-107.47601
chr_W	752230	752717	752462	25	-93.80204
chr_W	752720	752957	752866	25	NA
chr_W	752988	753604	753378	25	-88.11333
chr_W	753631	755052	754281	25	-147.62462
chr_W	755097	755601	755400	25	-116.37770
chr_W	755602	755990	755867	25	-91.67133
chr_W	755992	756289	756103	25	-80.34183
chr_W	756295	756587	756439	25	NA
chr_W	756596	757137	756849	25	-88.14306
chr_W	757144	757999	757496	25	-190.85852
chr_W	758057	759162	758502	25	NA
chr_W	759361	760282	759944	25	-118.71530
chr_W	760293	760525	760394	25	NA
chr_W	760536	761494	760932	25	-87.34899
chr_W	761500	763019	762148	25	NA
chr_W	763030	763587	763376	25	NA
chr_W	763593	764977	764390	25	NA
chr_W	764978	765815	765291	25	NA
chr_W	765860	766704	766263	25	NA
chr_W	766705	768696	767331	25	-100.25771
chr_W	768697	771246	769600	25	-136.03168
chr_W	771309	771727	771576	25	-90.98059
chr_W	771734	772596	771995	25	-97.91300
chr_W	772854	773774	773306	25	-99.08178
chr_W	773782	774642	774248	25	-101.90307
chr_W	774645	776179	774879	25	NA
chr_W	776190	776709	776493	25	NA
chr_W	776715	777174	776935	25	-82.73499
chr_W	777205	777695	777464	25	-91.32541
chr_W	777906	778293	778052	25	NA
chr_W	778301	778973	778679	25	NA
chr_W	778993	779863	779232	25	-90.56212
chr_W	779870	780123	779995	25	-88.61432
chr_W	780136	782312	781612	25	NA
chr_W	782400	783460	783064	25	NA
chr_W	783495	784618	783812	25	NA
chr_W	784627	786455	785837	25	NA
chr_W	786456	787416	787256	25	-87.23032
chr_W	787441	787620	787514	25	NA
chr_W	787639	787728	787689	25	NA
chr_W	787729	787962	787835	25	NA
chr_W	787973	788312	788111	25	-111.06761
chr_W	788322	788671	788473	25	-110.94976
chr_W	788672	788878	788765	25	NA
chr_W	788890	789050	788971	25	-93.32628
chr_W	789053	791398	789552	25	-107.43784
chr_W	791438	792185	791853	25	NA
chr_W	792206	795134	793165	25	NA
chr_W	795136	795913	795536	25	NA
chr_W	795946	797537	797182	25	NA
chr_W	797543	799057	798396	25	NA
chr_W	799564	801932	800578	25	NA
chr_W	802064	803041	802700	25	-124.58073
chr_W	803101	803457	803296	25	NA
chr_W	803468	803665	803569	25	-94.45735
chr_W	803675	804570	804251	25	NA
chr_W	804571	804862	804720	25	NA
chr_W	804871	805183	805013	25	-97.84239
chr_W	805207	806885	805553	25	-100.86725
chr_W	806888	807237	807074	25	NA
chr_W	807247	811094	808918	25	-117.64574
chr_W	811141	815705	813467	25	NA
chr_W	815902	817850	816721	25	-151.14255
chr_W	817854	818168	818001	25	-94.63518
chr_W	818176	819146	818753	25	-95.86749
chr_W	819149	819658	819381	25	-90.13715
chr_W	819659	820547	820090	25	-109.61151
chr_W	820595	821393	821140	25	NA
chr_W	821405	822102	821780	25	-85.75231
chr_W	822141	822447	822332	25	NA
chr_W	822448	823554	823143	25	-91.56777
chr_W	823562	823993	823765	25	NA
chr_W	824006	824549	824233	25	NA
chr_W	824558	824839	824730	25	NA
chr_W	824860	825137	824981	25	NA
chr_W	825141	825311	825221	25	-101.53663
chr_W	825312	825469	825397	25	-90.07101
chr_W	825470	826304	825706	25	-124.62457
chr_W	826327	827277	827027	25	-132.12695
chr_W	827279	828740	828307	25	NA
chr_W	828741	828998	828875	25	-135.30005
chr_W	829000	829305	829163	25	NA
chr_W	829311	829597	829436	25	NA
chr_W	829608	829927	829741	25	-110.26410
chr_W	829934	830442	830164	25	NA
chr_W	830467	830778	830653	25	-103.48630
chr_W	830782	831566	831106	25	-92.36846
chr_W	831664	832259	831880	25	-110.82099
chr_W	832276	832844	832593	25	-111.10681
chr_W	832851	833722	833295	25	NA
chr_W	833781	834384	834010	25	NA
chr_W	834441	835385	835032	25	-104.68224
chr_W	835408	835759	835596	25	-102.75147
chr_W	835768	836248	836120	25	-108.82872
chr_W	838579	840550	839432	25	NA
chr_W	840552	842521	841438	25	NA
chr_W	842625	844819	843787	25	NA
chr_W	844825	848811	847107	25	NA
chr_W	848812	909641	892511	25	NA
chr_W	909676	913946	912136	25	NA
chr_W	913947	918822	916707	25	NA
chr_W	919095	921372	920324	25	NA
chr_W	921380	921985	921737	25	NA
chr_W	922002	922713	922485	25	NA
chr_W	922720	923586	923072	25	NA
chr_W	923589	924538	923885	25	NA
chr_W	924547	926397	925570	25	NA
chr_W	926969	929655	928810	25	NA
chr_W	929769	933676	931185	25	NA
chr_W	933724	936225	934983	25	NA
chr_W	936257	941679	939125	25	NA
chr_W	941683	942040	941923	25	NA
chr_W	942041	942740	942237	25	NA
chr_W	942749	943167	942990	25	NA
chr_W	943318	944552	944194	25	NA
chr_W	944554	948926	947304	25	NA
chr_W	948943	950530	950278	25	-99.24548
chr_W	950542	950925	950703	25	-110.12294
chr_W	950928	951228	951063	25	NA
chr_W	951249	951474	951344	25	-98.33916
chr_W	951488	951762	951614	25	-120.11931
chr_W	951763	952089	951939	25	-98.79596
chr_W	952090	952264	952172	25	-125.48734
chr_W	952271	952458	952372	25	NA
chr_W	952463	952650	952557	25	-75.93278
chr_W	952652	952902	952768	25	NA
chr_W	952907	953289	953182	25	NA
chr_W	953298	954393	953738	25	-111.35163
chr_W	954457	955712	955076	25	NA
chr_W	955725	958079	956591	25	-183.66788
