scaffold	start	end	mid	sites	lnL
chr_W	2387483	2397799	2390701	250	-1356.42276
chr_W	2397811	2414424	2407692	250	NA
chr_W	2414443	2427392	2419531	250	-1620.43622
chr_W	2427533	2453333	2442374	250	-1469.62973
chr_W	2453357	2462725	2457834	250	-1015.50006
chr_W	2462730	2478789	2474412	250	-1092.11026
chr_W	2478794	2486948	2483881	250	-2702.50165
chr_W	2486990	2504493	2498418	250	-1371.12781
chr_W	2504494	2512005	2508879	250	-1652.23370
chr_W	2512015	2515929	2513953	250	-1210.05585
chr_W	2515932	2518963	2517732	250	-956.36224
chr_W	2518990	2523661	2520681	250	-1106.31813
chr_W	2523676	2537566	2534506	250	-1059.07636
chr_W	2537581	2552318	2541118	250	-2188.37574
chr_W	2552372	2560149	2557586	250	-1377.13035
chr_W	2560152	2577020	2569847	250	-7455.40241
chr_W	2577021	2585430	2581748	250	-1548.51990
chr_W	2585469	2597912	2592174	250	-1765.14564
chr_W	2598405	2611188	2601752	250	-1053.80810
chr_W	2611293	2621380	2618510	250	-1294.08322
chr_W	2621383	2626909	2624166	250	-1410.23175
chr_W	2626943	2628461	2627695	250	-1396.70359
chr_W	2628464	2635272	2630151	250	-1298.36819
chr_W	2635337	2660444	2648281	250	NA
chr_W	2660453	2680409	2670277	250	-1667.37367
chr_W	2680424	2692481	2687660	250	-1391.95323
chr_W	2692493	2701493	2695646	250	-1318.18828
chr_W	2701496	2722922	2710415	250	-1836.54481
chr_W	2722926	2730020	2725057	250	NA
chr_W	2730030	2746239	2738446	250	-1585.20265
chr_W	2746250	2754565	2749264	250	-1435.05804
chr_W	2754580	2778682	2765656	250	-1834.09326
chr_W	2778683	2802320	2788550	250	NA
chr_W	2802348	2843857	2813523	250	NA
chr_W	2843874	2859564	2852587	250	-1857.72796
chr_W	2859571	3036607	2940965	250	-2333.08222
chr_W	3036658	3047795	3042092	250	NA
chr_W	3047797	3060224	3054494	250	NA
chr_W	3060225	3084619	3070885	250	-4991.77362
chr_W	3084628	3106588	3093533	250	NA
chr_W	3106589	3115251	3109677	250	-2253.04418
chr_W	3115254	3129090	3122101	250	NA
chr_W	3129148	3140678	3133926	250	-3925.30891
chr_W	3140700	3268755	3185642	250	NA
chr_W	3268773	3330063	3317694	250	NA
chr_W	3330074	3368223	3341198	250	NA
chr_W	3368229	3394758	3384917	250	NA
chr_W	3394759	3409639	3400846	250	-2719.33353
chr_W	3409643	3433471	3422084	250	NA
chr_W	3433474	3440067	3435891	250	-3900.55097
chr_W	3440326	3451066	3446008	250	NA
chr_W	3451067	3470525	3460130	250	NA
chr_W	3470567	3476036	3473455	250	NA
chr_W	3476045	3496133	3484801	250	-5219.50976
chr_W	3496160	3509905	3500328	250	NA
chr_W	3509912	3566028	3541049	250	NA
chr_W	3566037	3618095	3598395	250	NA
chr_W	3618173	3644557	3626748	250	NA
chr_W	3644801	3738431	3677548	250	NA
chr_W	3738436	3810604	3784511	250	NA
chr_W	3810607	3860450	3839450	250	-1209.09877
chr_W	3860493	3863220	3861977	250	-930.05027
chr_W	3863222	3887091	3868912	250	-1158.76458
chr_W	3887093	3903892	3896677	250	-1243.13279
chr_W	3903897	3908243	3905630	250	-1014.48555
chr_W	3908245	3918246	3912583	250	-1513.97729
chr_W	3918277	3950905	3931349	250	-3030.12003
chr_W	3950906	3972495	3960197	250	-2829.58096
chr_W	3972522	4000810	3989916	250	NA
chr_W	4000826	4017206	4008895	250	-1667.56824
chr_W	4017216	4057301	4045807	250	NA
chr_W	4057306	4062567	4060998	250	-1793.00181
chr_W	4062579	4073730	4067301	250	-1138.38957
chr_W	4073734	4079651	4077331	250	-5057.75009
chr_W	4079665	4089407	4084115	250	-1990.57267
chr_W	4089421	4092810	4091234	250	-1005.62430
chr_W	4092905	4101877	4098571	250	-1387.14099
chr_W	4101880	4106227	4104456	250	-1148.67107
chr_W	4106228	4114736	4108714	250	-2876.66038
chr_W	4114813	4138467	4126358	250	-2027.68118
chr_W	4138475	4143144	4141803	250	-2091.43763
chr_W	4143473	4173124	4157507	250	NA
chr_W	4173251	4200679	4189720	250	-1693.84485
chr_W	4200684	4209662	4206462	250	-1373.62515
chr_W	4209664	4218893	4213251	250	-1294.08290
chr_W	4218899	4226982	4224778	250	-1007.05454
chr_W	4227035	4233068	4230236	250	-1135.59358
chr_W	4233086	4236655	4234843	250	-1060.42472
chr_W	4236701	4242336	4239150	250	-1124.48016
chr_W	4242372	4246185	4244403	250	-1132.50734
chr_W	4246187	4284000	4260915	250	NA
chr_W	4284006	4296722	4287093	250	-1112.75484
chr_W	4296723	4322529	4307941	250	-1552.76264
chr_W	4322621	4338409	4334104	250	-1406.04207
chr_W	4338417	4343386	4341209	250	-1003.07767
chr_W	4343390	4355593	4348525	250	-1766.13109
chr_W	4355614	4380547	4368360	250	-1535.76442
chr_W	4380559	4396270	4392862	250	-1566.84126
chr_W	4396285	4401613	4398185	250	-1255.49460
chr_W	4401649	4473371	4447156	250	-1885.17945
chr_W	4473437	4497282	4488380	250	NA
chr_W	4497283	4517726	4509946	250	-1426.46075
chr_W	4517732	4547766	4531553	250	NA
chr_W	4547856	4557563	4554354	250	NA
chr_W	4557566	4571178	4564848	250	-2144.79353
chr_W	4571179	4589598	4582638	250	-1632.67759
chr_W	4589600	4607811	4598193	250	-1504.33274
chr_W	4607815	4620980	4611339	250	-1853.60798
chr_W	4620983	4668322	4638952	250	NA
chr_W	4668655	4691049	4682088	250	-1853.91351
chr_W	4691054	4707592	4699148	250	-1492.70153
chr_W	4707602	4710339	4709061	250	-976.34506
chr_W	4710375	4723026	4715747	250	-1585.56703
chr_W	4723043	4727458	4724948	250	-1485.55747
chr_W	4727468	4731011	4729334	250	-1017.13964
chr_W	4731016	4734998	4733166	250	-1125.18191
chr_W	4735009	4741902	4738347	250	-986.76241
chr_W	4741904	4751798	4746064	250	-1094.24174
chr_W	4751920	4757730	4754914	250	-1138.14509
chr_W	4757748	4763769	4760805	250	-964.02054
chr_W	4763788	4770399	4767194	250	-949.12360
chr_W	4770400	4775280	4772454	250	-951.95425
chr_W	4775304	4781340	4778488	250	-1058.27300
chr_W	4781341	4830303	4802407	250	-1456.16346
chr_W	4830304	4838119	4835097	250	-1111.48560
chr_W	4838124	4848867	4841935	250	-1320.46289
chr_W	4848935	4858648	4853038	250	-2043.98316
chr_W	4858675	4867238	4864206	250	-1172.88235
chr_W	4867645	4878596	4873172	250	-1436.65064
chr_W	4878768	4892046	4886880	250	-1478.04412
chr_W	4892058	4922199	4905627	250	-1691.27544
chr_W	4922211	4930643	4929085	250	-1227.81264
chr_W	4930658	4933103	4931779	250	-1077.66412
chr_W	4933111	4936681	4934952	250	-1092.16567
chr_W	4936686	4945106	4939608	250	-1174.47394
chr_W	4945125	4950630	4948485	250	-1089.12258
chr_W	4950633	4956999	4954368	250	-1024.66019
chr_W	4957001	4965957	4963684	250	-1055.98254
chr_W	4965971	4976145	4970429	250	-1417.42717
chr_W	4976166	4984072	4980061	250	-1148.83314
chr_W	4984095	5002717	4997115	250	-2107.35588
chr_W	5002726	5010505	5005639	250	-1919.29935
chr_W	5010511	5014488	5012392	250	-1016.94667
chr_W	5014495	5018579	5016490	250	-987.32687
chr_W	5018582	5038200	5026348	250	-1240.99074
chr_W	5038203	5041931	5039980	250	-1112.27391
chr_W	5041983	5047350	5043935	250	-1090.34896
chr_W	5047351	5056000	5050310	250	-1150.39025
chr_W	5056024	5063430	5059949	250	-1036.52778
chr_W	5063437	5075411	5072798	250	-1037.49647
chr_W	5075416	5080213	5078096	250	-1020.72323
chr_W	5080214	5083783	5081949	250	-1057.95508
chr_W	5083784	5100304	5088256	250	-1035.73872
chr_W	5100337	5109272	5102891	250	-1853.10214
chr_W	5109320	5128661	5118218	250	-2625.06763
chr_W	5128677	5134543	5131696	250	-1657.02352
chr_W	5134740	5146053	5140345	250	-1020.69937
chr_W	5146071	5153553	5149162	250	-1455.46856
chr_W	5153554	5157638	5155799	250	-1042.67318
chr_W	5157644	5180525	5164486	250	-1900.40868
chr_W	5180556	5199307	5194246	250	NA
chr_W	5199316	5250034	5229897	250	-2195.72291
chr_W	5250035	5274429	5253841	250	-1055.02821
chr_W	5274436	5279204	5276468	250	-1108.12238
chr_W	5279254	5288795	5283793	250	-1309.99789
chr_W	5289372	5294157	5292060	250	-1069.91658
chr_W	5294177	5303218	5298137	250	-1056.57719
chr_W	5303241	5320996	5315153	250	-1171.03411
chr_W	5320999	5324373	5322822	250	-979.28830
chr_W	5324389	5430977	5356486	250	-1307.09678
chr_W	5430978	5438552	5434449	250	-1809.67587
chr_W	5438598	5468776	5442843	250	-3972.51128
chr_W	5468800	5501309	5493952	250	-1467.93535
chr_W	5501315	5521757	5510589	250	-2493.40027
chr_W	5521772	5535114	5530221	250	NA
chr_W	5535118	5538395	5536234	250	NA
chr_W	5538405	5590280	5549256	250	-2264.04468
chr_W	5590285	5616588	5612356	250	-1611.12223
chr_W	5616595	5628003	5619915	250	-1629.42481
chr_W	5628033	5636606	5633794	250	-1395.09457
chr_W	5636646	5650548	5640848	250	-1574.69608
chr_W	5650556	5656984	5653303	250	-1040.63898
chr_W	5656985	5672542	5662775	250	-1373.91499
chr_W	5672598	5680348	5677118	250	-1077.12729
chr_W	5680359	5685855	5682883	250	-1006.32521
chr_W	5685874	5753959	5717163	250	NA
chr_W	5753979	5786445	5766681	250	NA
chr_W	5786491	5807646	5800892	250	NA
chr_W	5807654	5813918	5810969	250	NA
chr_W	5813921	5819755	5817251	250	NA
chr_W	5819756	5822161	5821017	250	-1123.01123
chr_W	5822166	5825100	5823373	250	-3567.85391
chr_W	5825154	5842048	5834532	250	NA
chr_W	5842067	5865130	5851954	250	NA
chr_W	5865188	5885788	5879138	250	-1941.45898
chr_W	5885814	5899285	5893654	250	-1944.52848
chr_W	5899296	5919843	5908311	250	-1872.77434
chr_W	5919870	5929302	5921951	250	-1349.84819
chr_W	5929310	5957414	5944865	250	NA
chr_W	5957419	5971737	5965943	250	NA
chr_W	5971788	5987110	5981730	250	-1545.69477
chr_W	5987124	6003890	5994950	250	-1915.81837
chr_W	6003892	6041850	6008956	250	-1224.46791
chr_W	6042080	6087478	6071753	250	NA
chr_W	6087580	6116005	6101237	250	NA
chr_W	6116040	6130046	6124041	250	-1640.76622
chr_W	6130057	6134841	6132417	250	-1090.55857
chr_W	6134879	6147211	6139261	250	-1327.95443
chr_W	6147386	6166425	6155997	250	NA
chr_W	6166435	6175212	6168376	250	-1519.23232
chr_W	6175239	6192195	6184434	250	NA
chr_W	6192230	6210627	6203387	250	-1417.98077
chr_W	6210638	6215066	6213018	250	-1172.61304
chr_W	6215070	6222199	6218795	250	-1136.41309
chr_W	6222232	6230588	6224830	250	-1388.08185
chr_W	6230589	6241686	6235204	250	-1142.79341
chr_W	6241690	6246374	6244640	250	-1018.88395
chr_W	6246375	6251699	6249027	250	-1079.82532
chr_W	6251700	6258934	6254869	250	-1187.81479
chr_W	6258964	6262319	6261040	250	-970.99986
chr_W	6262324	6264496	6263356	250	-1126.19253
chr_W	6264510	6273789	6268654	250	-1360.15582
chr_W	6273802	6275575	6274908	250	-949.17734
chr_W	6275580	6277933	6276442	250	-866.47206
chr_W	6277938	6284235	6282511	250	-1084.65260
chr_W	6284255	6288680	6286080	250	-937.51941
chr_W	6288686	6295024	6291713	250	-977.04144
chr_W	6295028	6304243	6300177	250	-984.72440
chr_W	6304245	6307463	6305869	250	-1091.78295
chr_W	6307465	6318105	6314383	250	-1333.67667
chr_W	6318114	6334235	6324442	250	-3597.35435
chr_W	6334244	6343435	6338862	250	-1085.97485
chr_W	6343440	6358111	6353775	250	-1324.84902
chr_W	6358119	6374395	6360340	250	-1065.93535
chr_W	6374418	6402718	6387041	250	NA
chr_W	6402757	6412087	6407315	250	-1438.39863
chr_W	6412150	6422996	6419766	250	-1261.41464
chr_W	6422998	6431055	6424857	250	-1309.96166
chr_W	6431065	6436051	6434282	250	-1272.76214
chr_W	6436060	6510054	6471457	250	NA
chr_W	6510070	6518738	6514216	250	NA
chr_W	6520609	6558246	6545896	250	NA
chr_W	6558258	6581270	6567484	250	-2243.42174
chr_W	6581276	6593626	6589593	250	-2099.33581
chr_W	6593663	6612747	6606328	250	-1529.80783
chr_W	6612808	6618409	6616291	250	-1474.07971
chr_W	6618440	6629831	6625557	250	-905.22462
chr_W	6629869	6637485	6633102	250	-1367.61324
chr_W	6637534	6659493	6648569	250	NA
chr_W	6659537	6675843	6669502	250	-1690.67089
chr_W	6675889	6702584	6690941	250	NA
chr_W	6702592	6739169	6724380	250	-1850.98105
chr_W	6739172	6759978	6745460	250	NA
chr_W	6759999	6805192	6796223	250	-1736.82890
chr_W	6805239	6826136	6816093	250	NA
chr_W	6826137	6861807	6851369	250	-2635.80583
chr_W	6861824	6873761	6869383	250	-4236.96243
chr_W	6873763	6894182	6883506	250	-3050.94961
chr_W	6894214	6915223	6903470	250	-1517.68182
chr_W	6915253	6923066	6919399	250	-1092.79541
chr_W	6923490	6933563	6928720	250	NA
chr_W	6933573	6943005	6936727	250	-1439.20760
chr_W	6943017	6955371	6949585	250	-2650.76251
chr_W	6955479	6967963	6964050	250	-1415.04546
chr_W	6967975	6978499	6971988	250	-1335.52229
chr_W	6978618	6997101	6988682	250	-2188.02436
chr_W	6997111	7005751	7000697	250	-1702.27991
chr_W	7005807	7037568	7016178	250	NA
chr_W	7037630	7081606	7060284	250	-3145.88471
chr_W	7081619	7085174	7083985	250	NA
chr_W	7085176	7130144	7108587	250	NA
chr_W	7130192	7157257	7147151	250	-1924.65488
chr_W	7157317	7187449	7166611	250	-2584.05249
chr_W	7187453	7209387	7199501	250	NA
chr_W	7209392	7226341	7217162	250	NA
chr_W	7226347	7240195	7233431	250	-1482.50428
chr_W	7240196	7312436	7263783	250	NA
chr_W	7312511	7316448	7314981	250	-3049.37100
chr_W	7316451	7361287	7335532	250	-2036.16288
chr_W	7361298	7389048	7370119	250	-1493.30533
chr_W	7389285	7409885	7402930	250	NA
chr_W	7409908	7449623	7427590	250	NA
chr_W	7449624	7467411	7459552	250	-1859.75268
chr_W	7467413	7470425	7468782	250	-1060.04400
chr_W	7470516	7489234	7479736	250	NA
chr_W	7489275	7512542	7500271	250	NA
chr_W	7512608	7531033	7519251	250	NA
chr_W	7531034	7540217	7533332	250	-1295.05000
chr_W	7540314	7560167	7550615	250	-1400.93250
chr_W	7560187	7564578	7562645	250	-1069.74143
chr_W	7564582	7572105	7568126	250	-1255.80760
chr_W	7572118	7588841	7582185	250	-1405.25590
chr_W	7588846	7602323	7597877	250	-2530.32382
chr_W	7602337	7607368	7604768	250	-1114.45412
chr_W	7607395	7631835	7621252	250	NA
chr_W	7631982	7647364	7640327	250	-1624.89958
chr_W	7647420	7656944	7653594	250	-1362.24518
chr_W	7656997	7662709	7659863	250	-1054.08398
chr_W	7662710	7669467	7666217	250	-1040.92055
chr_W	7669472	7674786	7672488	250	-1160.56562
chr_W	7674789	7685833	7679537	250	-1089.21417
chr_W	7685842	7690464	7688248	250	-958.97746
chr_W	7690471	7697623	7692866	250	-1311.04499
chr_W	7697624	7714133	7703490	250	-1190.79280
chr_W	7714641	7731038	7727604	250	-1243.70039
chr_W	7731041	7735295	7732929	250	-1164.54018
chr_W	7735316	7738175	7736905	250	-978.83604
chr_W	7738176	7740144	7739153	250	-949.87562
chr_W	7740145	7743331	7741554	250	-4015.25540
chr_W	7743335	7746304	7744957	250	-3802.85223
chr_W	7746315	7750649	7747863	250	-4689.55713
chr_W	7750650	7760284	7754583	250	-1518.71630
chr_W	7760308	7775385	7768080	250	-1281.21822
chr_W	7775398	7781558	7778728	250	-1120.76661
chr_W	7781562	7784200	7782899	250	-966.78529
chr_W	7784220	7803204	7792534	250	-1636.76290
chr_W	7804261	7815942	7809323	250	-1268.65474
chr_W	7815952	7822451	7820786	250	-1877.85431
chr_W	7822452	7826670	7823917	250	-1044.20749
chr_W	7826682	7862105	7848973	250	-1331.45513
chr_W	7862137	7867669	7864459	250	-1236.00074
chr_W	7867688	7888936	7872042	250	-1046.72694
chr_W	7888938	7897006	7892331	250	-1006.86495
chr_W	7897044	7901488	7899213	250	-1034.70989
chr_W	7901492	7906671	7904102	250	-968.27571
chr_W	7906680	7911720	7908848	250	-1098.94798
chr_W	7911738	7916169	7913871	250	-977.70294
chr_W	7916174	7921899	7918088	250	-1216.26865
chr_W	7921903	7927133	7924692	250	-1071.59981
chr_W	7927149	7935385	7930219	250	-1110.12029
chr_W	7935399	7939635	7937413	250	-1015.19955
chr_W	7939636	7943303	7941432	250	-973.13082
chr_W	7943318	7947395	7945106	250	-1061.84424
chr_W	7947401	7952885	7949997	250	-963.22596
chr_W	7952912	7959530	7956587	250	-1000.93172
chr_W	7959531	7966327	7962193	250	-1029.02706
chr_W	7966352	7994055	7978366	250	-1257.16957
chr_W	7994059	7997264	7995721	250	-918.26953
chr_W	7997271	8001345	7999265	250	-948.17466
chr_W	8001391	8038874	8011470	250	-1534.56698
chr_W	8038935	8083667	8072945	250	-1804.31437
chr_W	8083707	8100751	8093040	250	-2032.18440
chr_W	8100760	8120408	8109516	250	NA
chr_W	8120449	8130124	8126303	250	-1943.82947
chr_W	8130133	8149249	8137911	250	-1653.15230
chr_W	8149252	8167161	8159096	250	NA
chr_W	8167339	8184728	8175805	250	NA
chr_W	8184813	8192659	8190553	250	-1167.94649
chr_W	8192689	8196586	8194532	250	-1074.15765
chr_W	8196632	8211813	8203731	250	-1509.07692
chr_W	8211834	8223718	8219358	250	-1545.74378
chr_W	8223724	8226328	8224862	250	-982.45230
chr_W	8226340	8249802	8237308	250	-1617.53200
chr_W	8249807	8261959	8257728	250	-1424.27052
chr_W	8261983	8275695	8271681	250	-1539.39927
chr_W	8275727	8283060	8279204	250	-1718.21349
chr_W	8283090	8300746	8295504	250	NA
chr_W	8300754	8398751	8347848	250	-1517.77823
chr_W	8398762	8410429	8405417	250	-1133.63883
chr_W	8410535	8430627	8419003	250	-2697.35925
chr_W	8430632	8437028	8434270	250	-1318.48795
chr_W	8437047	8452618	8444191	250	NA
chr_W	8452619	8462266	8457371	250	-1775.13871
chr_W	8462288	8473548	8466811	250	-1323.11624
chr_W	8473626	8500853	8488654	250	NA
chr_W	8500900	8513124	8505872	250	-1323.65488
chr_W	8513169	8524223	8520237	250	-1986.10282
chr_W	8524234	8529342	8526323	250	-1099.00900
chr_W	8529399	8542961	8538537	250	-1109.96144
chr_W	8542962	8556622	8550789	250	-1409.33152
chr_W	8556678	8571986	8563784	250	NA
chr_W	8572010	8590181	8583174	250	NA
chr_W	8590464	8617244	8605642	250	-2535.67000
chr_W	8617263	8634361	8625955	250	-1564.80533
chr_W	8634418	8648691	8641190	250	NA
chr_W	8648719	8669086	8663127	250	-1247.37794
chr_W	8669232	8682637	8677640	250	-1385.26439
chr_W	8682643	8688749	8686199	250	-1281.93616
chr_W	8688751	8692786	8690784	250	-1065.33170
chr_W	8692798	8696874	8694948	250	-1052.35512
chr_W	8696876	8701427	8699338	250	-948.90387
chr_W	8701431	8704129	8702605	250	-1021.50445
chr_W	8704133	8708985	8705980	250	-1074.32105
chr_W	8709007	8713440	8711343	250	-1003.40227
chr_W	8713446	8718635	8716598	250	-1268.28954
chr_W	8718714	8723393	8721357	250	-1074.60227
chr_W	8723413	8729542	8725989	250	-1010.58531
chr_W	8729603	8740317	8736732	250	-2049.04744
chr_W	8740320	8750247	8745043	250	-2524.80232
chr_W	8750253	8759330	8753207	250	-1511.02572
chr_W	8759353	8771606	8765797	250	-1555.58982
chr_W	8771678	8776455	8774803	250	-1274.42722
chr_W	8776461	8784888	8779563	250	-1346.45489
chr_W	8784943	8792369	8787901	250	-1220.89562
